##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	S9_L008_R1_001_TRIMMED_PAIRED.fastqc.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	17465613
Total Bases	1.7 Gbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1112	4	0.029115532770326524
1112	5	0.2091690667336863
1112	6	0.07310703783468142
1112	7	0.11340644661967048
1112	8	0.10379700793365743
1112	9	0.03992179843258725
1112	10-11	0.0346491370256885
1112	12-13	0.026344706708826493
1112	14-15	0.045467533739959265
1112	16-17	0.07255561336430816
1112	18-19	0.02144482585991625
1112	20-21	0.022721318903727195
1112	22-23	0.020058599950694145
1112	24-25	-0.00883194600270798
1112	26-27	0.011712903808508202
1112	28-29	0.028218617970679816
1112	30-31	-0.007963776882583318
1112	32-33	-0.0012692165723322546
1112	34-35	-0.022171083480841958
1112	36-37	0.050576504071202066
1112	38-39	0.04862999706791982
1112	40-41	0.030690928420689545
1112	42-43	0.01993490469565984
1112	44-45	0.12347842657376873
1112	46-47	0.07455547785669836
1112	48-49	0.06972646481825251
1112	50-51	0.05393525167279023
1112	52-53	0.11265780625990374
1112	54-55	0.05741625118350413
1112	56-57	0.07102067608654039
1112	58-59	0.06046803531378231
1112	60-61	0.03335755904375759
1112	62-63	0.09762160355493421
1112	64-65	0.09523198556524903
1112	66-67	0.06861417293246319
1112	68-69	0.05543587498635816
1112	70-71	0.11881993922764877
1112	72-73	0.09714605182616509
1112	74-75	0.11775915689089089
1112	76-77	0.08412747394541498
1112	78-79	0.18539613951147516
1112	80-81	0.20932545227785226
1112	82-83	0.16046386124975953
1112	84-85	0.1402775630839983
1112	86-87	0.146736212052879
1112	88-89	0.2801749822607533
1112	90-91	0.25568374902121604
1112	92-93	0.2962141563077978
1112	94-95	0.3432866434960147
1112	96-97	0.3058030146470614
1112	98-99	0.4403184679285559
1112	100-101	0.2666230775440539
1113	1	0.031491529142556374
1113	2	0.028342090819570842
1113	3	0.06704154822527641
1113	4	0.03468021990882164
1113	5	0.19224589696199956
1113	6	0.06692367686316913
1113	7	0.14125058348884068
1113	8	0.13144814083219103
1113	9	0.11083180073014631
1113	10-11	0.10424382680891142
1113	12-13	0.04930415750845185
1113	14-15	0.061496751948105555
1113	16-17	0.10665433667022484
1113	18-19	0.06647416339501433
1113	20-21	0.06346976427314388
1113	22-23	0.05573612341463985
1113	24-25	0.052484343223810015
1113	26-27	0.08430125017233081
1113	28-29	0.0692070244798586
